Driver_ID,Category,Time,Route_Sequence,Capacity
D12,FINISH,2025-10-01 22:37:00,<Stop R215358 (1p): PICKUP> -> <Stop R215351 (1p): PICKUP> -> <Stop R215349 (2p): DROPOFF> -> <Stop R215351 (1p): DROPOFF> -> <Stop R215358 (1p): DROPOFF>,4
D19,FINISH,2025-10-01 22:37:00,<Stop R215356 (1p): DROPOFF> -> <Stop R215361 (1p): PICKUP> -> <Stop R215361 (1p): DROPOFF> -> <Stop R215357 (3p): DROPOFF>,4
D20,UPDATE_ROUTE,2025-10-01 22:37:00,<Stop R215354 (1p): DROPOFF> -> <Stop R215365 (1p): PICKUP> -> <Stop R215365 (1p): DROPOFF>,4
D15,FINISH,2025-10-01 22:38:00,<Stop R215364 (1p): PICKUP> -> <Stop R215364 (1p): DROPOFF>,4
D27,FINISH,2025-10-01 22:38:00,<Stop R215359 (1p): PICKUP> -> <Stop R215359 (1p): DROPOFF>,4
D15,NEW_ROUTE,2025-10-01 22:38:00,<Stop R215366 (1p): PICKUP> -> <Stop R215366 (1p): DROPOFF>,4
D18,UPDATE_ROUTE,2025-10-01 22:38:00,<Stop R215367 (1p): PICKUP> -> <Stop R215363 (1p): DROPOFF> -> <Stop R215367 (1p): DROPOFF>,4
D14,FINISH,2025-10-01 22:39:00,<Stop R215353 (1p): DROPOFF> -> <Stop R215362 (1p): PICKUP> -> <Stop R215362 (1p): DROPOFF>,4
D27,NEW_ROUTE,2025-10-01 22:39:00,<Stop R215371 (1p): PICKUP> -> <Stop R215371 (1p): DROPOFF>,4
D27,UPDATE_ROUTE,2025-10-01 22:39:00,<Stop R215370 (2p): PICKUP> -> <Stop R215371 (1p): PICKUP> -> <Stop R215371 (1p): DROPOFF> -> <Stop R215370 (2p): DROPOFF>,4
D20,UPDATE_ROUTE,2025-10-01 22:39:00,<Stop R215365 (1p): DROPOFF> -> <Stop R215369 (1p): PICKUP> -> <Stop R215369 (1p): DROPOFF>,4
D18,UPDATE_ROUTE,2025-10-01 22:39:00,<Stop R215367 (1p): PICKUP> -> <Stop R215363 (1p): DROPOFF> -> <Stop R215368 (1p): PICKUP> -> <Stop R215367 (1p): DROPOFF> -> <Stop R215368 (1p): DROPOFF>,4
D20,UPDATE_ROUTE,2025-10-01 22:40:00,<Stop R215365 (1p): DROPOFF> -> <Stop R215372 (1p): PICKUP> -> <Stop R215369 (1p): PICKUP> -> <Stop R215372 (1p): DROPOFF> -> <Stop R215369 (1p): DROPOFF>,4
D14,NEW_ROUTE,2025-10-01 22:40:00,<Stop R215373 (1p): PICKUP> -> <Stop R215373 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 22:40:00,<Stop R215366 (1p): DROPOFF> -> <Stop R215374 (1p): PICKUP> -> <Stop R215374 (1p): DROPOFF>,4
D27,UPDATE_ROUTE,2025-10-01 22:40:00,<Stop R215370 (2p): PICKUP> -> <Stop R215371 (1p): PICKUP> -> <Stop R215375 (1p): PICKUP> -> <Stop R215371 (1p): DROPOFF> -> <Stop R215375 (1p): DROPOFF> -> <Stop R215370 (2p): DROPOFF>,4
D25,NEW_ROUTE,2025-10-01 22:41:00,<Stop R215376 (1p): PICKUP> -> <Stop R215376 (1p): DROPOFF>,4
D12,NEW_ROUTE,2025-10-01 22:41:00,<Stop R215377 (1p): PICKUP> -> <Stop R215377 (1p): DROPOFF>,4
D26,NEW_ROUTE,2025-10-01 22:41:00,<Stop R215378 (1p): PICKUP> -> <Stop R215378 (1p): DROPOFF>,4
D13,NEW_ROUTE,2025-10-01 22:41:00,<Stop R215379 (1p): PICKUP> -> <Stop R215379 (1p): DROPOFF>,4
D24,NEW_ROUTE,2025-10-01 22:41:00,<Stop R215380 (1p): PICKUP> -> <Stop R215380 (1p): DROPOFF>,4
D24,UPDATE_ROUTE,2025-10-01 22:42:00,<Stop R215382 (1p): PICKUP> -> <Stop R215380 (1p): PICKUP> -> <Stop R215380 (1p): DROPOFF> -> <Stop R215382 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 22:42:00,<Stop R215374 (1p): DROPOFF> -> <Stop R215381 (1p): PICKUP> -> <Stop R215381 (1p): DROPOFF>,4
D24,UPDATE_ROUTE,2025-10-01 22:42:00,<Stop R215383 (1p): PICKUP> -> <Stop R215382 (1p): PICKUP> -> <Stop R215383 (1p): DROPOFF> -> <Stop R215380 (1p): PICKUP> -> <Stop R215380 (1p): DROPOFF> -> <Stop R215382 (1p): DROPOFF>,4
D18,FINISH,2025-10-01 22:43:00,<Stop R215367 (1p): PICKUP> -> <Stop R215363 (1p): DROPOFF> -> <Stop R215368 (1p): PICKUP> -> <Stop R215367 (1p): DROPOFF> -> <Stop R215368 (1p): DROPOFF>,4
D26,UPDATE_ROUTE,2025-10-01 22:43:00,<Stop R215378 (1p): PICKUP> -> <Stop R215384 (1p): PICKUP> -> <Stop R215378 (1p): DROPOFF> -> <Stop R215384 (1p): DROPOFF>,4
D20,UPDATE_ROUTE,2025-10-01 22:44:00,<Stop R215369 (1p): DROPOFF> -> <Stop R215385 (1p): PICKUP> -> <Stop R215385 (1p): DROPOFF>,4
D18,NEW_ROUTE,2025-10-01 22:44:00,<Stop R215386 (1p): PICKUP> -> <Stop R215386 (1p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 22:44:00,<Stop R215373 (1p): DROPOFF> -> <Stop R215387 (1p): PICKUP> -> <Stop R215387 (1p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 22:44:00,<Stop R215388 (1p): PICKUP> -> <Stop R215373 (1p): DROPOFF> -> <Stop R215387 (1p): PICKUP> -> <Stop R215387 (1p): DROPOFF> -> <Stop R215388 (1p): DROPOFF>,4
D20,UPDATE_ROUTE,2025-10-01 22:45:00,<Stop R215385 (1p): PICKUP> -> <Stop R215389 (1p): PICKUP> -> <Stop R215385 (1p): DROPOFF> -> <Stop R215389 (1p): DROPOFF>,4
D13,UPDATE_ROUTE,2025-10-01 22:45:00,<Stop R215379 (1p): DROPOFF> -> <Stop R215390 (1p): PICKUP> -> <Stop R215390 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 22:45:00,<Stop R215391 (1p): PICKUP> -> <Stop R215391 (1p): DROPOFF> -> <Stop R215381 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 22:45:00,<Stop R215391 (1p): PICKUP> -> <Stop R215392 (1p): PICKUP> -> <Stop R215391 (1p): DROPOFF> -> <Stop R215381 (1p): DROPOFF> -> <Stop R215392 (1p): DROPOFF>,4
D12,FINISH,2025-10-01 22:46:00,<Stop R215377 (1p): PICKUP> -> <Stop R215377 (1p): DROPOFF>,4
D27,FINISH,2025-10-01 22:46:00,<Stop R215370 (2p): PICKUP> -> <Stop R215371 (1p): PICKUP> -> <Stop R215375 (1p): PICKUP> -> <Stop R215371 (1p): DROPOFF> -> <Stop R215375 (1p): DROPOFF> -> <Stop R215370 (2p): DROPOFF>,4
D12,NEW_ROUTE,2025-10-01 22:46:00,<Stop R215393 (1p): PICKUP> -> <Stop R215393 (1p): DROPOFF>,4
D11,NEW_ROUTE,2025-10-01 22:46:00,<Stop R215394 (1p): PICKUP> -> <Stop R215394 (1p): DROPOFF>,4
D17,NEW_ROUTE,2025-10-01 22:46:00,<Stop R215395 (2p): PICKUP> -> <Stop R215395 (2p): DROPOFF>,4
D26,FINISH,2025-10-01 22:47:00,<Stop R215378 (1p): PICKUP> -> <Stop R215384 (1p): PICKUP> -> <Stop R215378 (1p): DROPOFF> -> <Stop R215384 (1p): DROPOFF>,4
D11,UPDATE_ROUTE,2025-10-01 22:47:00,<Stop R215394 (1p): PICKUP> -> <Stop R215396 (1p): PICKUP> -> <Stop R215394 (1p): DROPOFF> -> <Stop R215396 (1p): DROPOFF>,4
D25,FINISH,2025-10-01 22:48:00,<Stop R215376 (1p): PICKUP> -> <Stop R215376 (1p): DROPOFF>,4
D25,NEW_ROUTE,2025-10-01 22:48:00,<Stop R215399 (2p): PICKUP> -> <Stop R215399 (2p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 22:48:00,<Stop R215400 (1p): PICKUP> -> <Stop R215388 (1p): DROPOFF> -> <Stop R215400 (1p): DROPOFF>,4
D26,NEW_ROUTE,2025-10-01 22:48:00,<Stop R215397 (3p): PICKUP> -> <Stop R215397 (3p): DROPOFF>,4
D19,NEW_ROUTE,2025-10-01 22:48:00,<Stop R215398 (3p): PICKUP> -> <Stop R215398 (3p): DROPOFF>,4
D12,FINISH,2025-10-01 22:49:00,<Stop R215393 (1p): PICKUP> -> <Stop R215393 (1p): DROPOFF>,4
D13,FINISH,2025-10-01 22:49:00,<Stop R215379 (1p): DROPOFF> -> <Stop R215390 (1p): PICKUP> -> <Stop R215390 (1p): DROPOFF>,4
D15,FINISH,2025-10-01 22:49:00,<Stop R215391 (1p): PICKUP> -> <Stop R215392 (1p): PICKUP> -> <Stop R215391 (1p): DROPOFF> -> <Stop R215381 (1p): DROPOFF> -> <Stop R215392 (1p): DROPOFF>,4
D17,UPDATE_ROUTE,2025-10-01 22:49:00,<Stop R215401 (1p): PICKUP> -> <Stop R215395 (2p): DROPOFF> -> <Stop R215401 (1p): DROPOFF>,4
D13,NEW_ROUTE,2025-10-01 22:49:00,<Stop R215402 (1p): PICKUP> -> <Stop R215402 (1p): DROPOFF>,4
D18,FINISH,2025-10-01 22:50:00,<Stop R215386 (1p): PICKUP> -> <Stop R215386 (1p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 22:50:00,<Stop R215388 (1p): DROPOFF> -> <Stop R215403 (1p): PICKUP> -> <Stop R215403 (1p): DROPOFF> -> <Stop R215400 (1p): DROPOFF>,4
D15,NEW_ROUTE,2025-10-01 22:50:00,<Stop R215404 (1p): PICKUP> -> <Stop R215404 (1p): DROPOFF>,4
D12,NEW_ROUTE,2025-10-01 22:50:00,<Stop R215405 (1p): PICKUP> -> <Stop R215405 (1p): DROPOFF>,4
D11,FINISH,2025-10-01 22:51:00,<Stop R215394 (1p): PICKUP> -> <Stop R215396 (1p): PICKUP> -> <Stop R215394 (1p): DROPOFF> -> <Stop R215396 (1p): DROPOFF>,4
D20,FINISH,2025-10-01 22:51:00,<Stop R215385 (1p): PICKUP> -> <Stop R215389 (1p): PICKUP> -> <Stop R215385 (1p): DROPOFF> -> <Stop R215389 (1p): DROPOFF>,4
D20,NEW_ROUTE,2025-10-01 22:51:00,<Stop R215407 (1p): PICKUP> -> <Stop R215407 (1p): DROPOFF>,4
D18,NEW_ROUTE,2025-10-01 22:51:00,<Stop R215406 (1p): PICKUP> -> <Stop R215406 (1p): DROPOFF>,4
D24,FINISH,2025-10-01 22:52:00,<Stop R215383 (1p): PICKUP> -> <Stop R215382 (1p): PICKUP> -> <Stop R215383 (1p): DROPOFF> -> <Stop R215380 (1p): PICKUP> -> <Stop R215380 (1p): DROPOFF> -> <Stop R215382 (1p): DROPOFF>,4
D25,FINISH,2025-10-01 22:52:00,<Stop R215399 (2p): PICKUP> -> <Stop R215399 (2p): DROPOFF>,4
D12,UPDATE_ROUTE,2025-10-01 22:52:00,<Stop R215405 (1p): DROPOFF> -> <Stop R215408 (2p): PICKUP> -> <Stop R215408 (2p): DROPOFF>,4
D13,FINISH,2025-10-01 22:53:00,<Stop R215402 (1p): PICKUP> -> <Stop R215402 (1p): DROPOFF>,4
D15,FINISH,2025-10-01 22:53:00,<Stop R215404 (1p): PICKUP> -> <Stop R215404 (1p): DROPOFF>,4
D11,NEW_ROUTE,2025-10-01 22:53:00,<Stop R215409 (1p): PICKUP> -> <Stop R215409 (1p): DROPOFF>,4
D14,FINISH,2025-10-01 22:54:00,<Stop R215388 (1p): DROPOFF> -> <Stop R215403 (1p): PICKUP> -> <Stop R215403 (1p): DROPOFF> -> <Stop R215400 (1p): DROPOFF>,4
D18,FINISH,2025-10-01 22:54:00,<Stop R215406 (1p): PICKUP> -> <Stop R215406 (1p): DROPOFF>,4
D19,FINISH,2025-10-01 22:54:00,<Stop R215398 (3p): PICKUP> -> <Stop R215398 (3p): DROPOFF>,4
D26,FINISH,2025-10-01 22:54:00,<Stop R215397 (3p): PICKUP> -> <Stop R215397 (3p): DROPOFF>,4
D11,FINISH,2025-10-01 22:55:00,<Stop R215409 (1p): PICKUP> -> <Stop R215409 (1p): DROPOFF>,4
D24,NEW_ROUTE,2025-10-01 22:55:00,<Stop R215414 (1p): PICKUP> -> <Stop R215414 (1p): DROPOFF>,4
D14,NEW_ROUTE,2025-10-01 22:55:00,<Stop R215410 (1p): PICKUP> -> <Stop R215410 (1p): DROPOFF>,4
D18,NEW_ROUTE,2025-10-01 22:55:00,<Stop R215411 (1p): PICKUP> -> <Stop R215411 (1p): DROPOFF>,4
D15,NEW_ROUTE,2025-10-01 22:55:00,<Stop R215412 (1p): PICKUP> -> <Stop R215412 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 22:55:00,<Stop R215412 (1p): PICKUP> -> <Stop R215413 (1p): PICKUP> -> <Stop R215412 (1p): DROPOFF> -> <Stop R215413 (1p): DROPOFF>,4
D12,FINISH,2025-10-01 22:56:00,<Stop R215405 (1p): DROPOFF> -> <Stop R215408 (2p): PICKUP> -> <Stop R215408 (2p): DROPOFF>,4
D20,FINISH,2025-10-01 22:56:00,<Stop R215407 (1p): PICKUP> -> <Stop R215407 (1p): DROPOFF>,4
D15,FINISH,2025-10-01 22:58:00,<Stop R215412 (1p): PICKUP> -> <Stop R215413 (1p): PICKUP> -> <Stop R215412 (1p): DROPOFF> -> <Stop R215413 (1p): DROPOFF>,4
D17,FINISH,2025-10-01 22:58:00,<Stop R215401 (1p): PICKUP> -> <Stop R215395 (2p): DROPOFF> -> <Stop R215401 (1p): DROPOFF>,4
D18,FINISH,2025-10-01 22:59:00,<Stop R215411 (1p): PICKUP> -> <Stop R215411 (1p): DROPOFF>,4
D24,FINISH,2025-10-01 22:59:00,<Stop R215414 (1p): PICKUP> -> <Stop R215414 (1p): DROPOFF>,4
D12,NEW_ROUTE,2025-10-01 22:59:00,<Stop R215417 (1p): PICKUP> -> <Stop R215417 (1p): DROPOFF>,4
D24,NEW_ROUTE,2025-10-01 22:59:00,<Stop R215415 (1p): PICKUP> -> <Stop R215415 (1p): DROPOFF>,4
D19,NEW_ROUTE,2025-10-01 22:59:00,<Stop R215416 (1p): PICKUP> -> <Stop R215416 (1p): DROPOFF>,4
D26,NEW_ROUTE,2025-10-01 23:00:00,<Stop R215418 (1p): PICKUP> -> <Stop R215418 (1p): DROPOFF>,4
D14,FINISH,2025-10-01 23:01:00,<Stop R215410 (1p): PICKUP> -> <Stop R215410 (1p): DROPOFF>,4
D12,FINISH,2025-10-01 23:02:00,<Stop R215417 (1p): PICKUP> -> <Stop R215417 (1p): DROPOFF>,4
D24,FINISH,2025-10-01 23:02:00,<Stop R215415 (1p): PICKUP> -> <Stop R215415 (1p): DROPOFF>,4
D26,FINISH,2025-10-01 23:02:00,<Stop R215418 (1p): PICKUP> -> <Stop R215418 (1p): DROPOFF>,4
D24,NEW_ROUTE,2025-10-01 23:02:00,<Stop R215419 (1p): PICKUP> -> <Stop R215419 (1p): DROPOFF>,4
D19,FINISH,2025-10-01 23:03:00,<Stop R215416 (1p): PICKUP> -> <Stop R215416 (1p): DROPOFF>,4
D11,NEW_ROUTE,2025-10-01 23:03:00,<Stop R215420 (1p): PICKUP> -> <Stop R215420 (1p): DROPOFF>,4
D18,NEW_ROUTE,2025-10-01 23:03:00,<Stop R215421 (1p): PICKUP> -> <Stop R215421 (1p): DROPOFF>,4
D11,UPDATE_ROUTE,2025-10-01 23:03:00,<Stop R215422 (1p): PICKUP> -> <Stop R215420 (1p): PICKUP> -> <Stop R215420 (1p): DROPOFF> -> <Stop R215422 (1p): DROPOFF>,4
D24,FINISH,2025-10-01 23:04:00,<Stop R215419 (1p): PICKUP> -> <Stop R215419 (1p): DROPOFF>,4
D25,NEW_ROUTE,2025-10-01 23:04:00,<Stop R215423 (1p): PICKUP> -> <Stop R215423 (1p): DROPOFF>,4
D12,NEW_ROUTE,2025-10-01 23:05:00,<Stop R215424 (1p): PICKUP> -> <Stop R215424 (1p): DROPOFF>,4
D24,NEW_ROUTE,2025-10-01 23:06:00,<Stop R215425 (1p): PICKUP> -> <Stop R215425 (1p): DROPOFF>,4
D26,NEW_ROUTE,2025-10-01 23:06:00,<Stop R215426 (1p): PICKUP> -> <Stop R215426 (1p): DROPOFF>,4
D14,NEW_ROUTE,2025-10-01 23:06:00,<Stop R215427 (1p): PICKUP> -> <Stop R215427 (1p): DROPOFF>,4
D11,FINISH,2025-10-01 23:08:00,<Stop R215422 (1p): PICKUP> -> <Stop R215420 (1p): PICKUP> -> <Stop R215420 (1p): DROPOFF> -> <Stop R215422 (1p): DROPOFF>,4
D18,FINISH,2025-10-01 23:08:00,<Stop R215421 (1p): PICKUP> -> <Stop R215421 (1p): DROPOFF>,4
D25,FINISH,2025-10-01 23:08:00,<Stop R215423 (1p): PICKUP> -> <Stop R215423 (1p): DROPOFF>,4
D18,NEW_ROUTE,2025-10-01 23:08:00,<Stop R215428 (1p): PICKUP> -> <Stop R215428 (1p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 23:09:00,<Stop R215427 (1p): DROPOFF> -> <Stop R215429 (1p): PICKUP> -> <Stop R215429 (1p): DROPOFF>,4
D12,FINISH,2025-10-01 23:10:00,<Stop R215424 (1p): PICKUP> -> <Stop R215424 (1p): DROPOFF>,4
D24,FINISH,2025-10-01 23:10:00,<Stop R215425 (1p): PICKUP> -> <Stop R215425 (1p): DROPOFF>,4
D26,FINISH,2025-10-01 23:10:00,<Stop R215426 (1p): PICKUP> -> <Stop R215426 (1p): DROPOFF>,4
D19,NEW_ROUTE,2025-10-01 23:10:00,<Stop R215431 (1p): PICKUP> -> <Stop R215431 (1p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 23:10:00,<Stop R215429 (1p): PICKUP> -> <Stop R215430 (1p): PICKUP> -> <Stop R215429 (1p): DROPOFF> -> <Stop R215430 (1p): DROPOFF>,4
D11,NEW_ROUTE,2025-10-01 23:11:00,<Stop R215432 (1p): PICKUP> -> <Stop R215432 (1p): DROPOFF>,4
D24,NEW_ROUTE,2025-10-01 23:11:00,<Stop R215433 (1p): PICKUP> -> <Stop R215433 (1p): DROPOFF>,4
D12,NEW_ROUTE,2025-10-01 23:11:00,<Stop R215434 (3p): PICKUP> -> <Stop R215434 (3p): DROPOFF>,4
D18,UPDATE_ROUTE,2025-10-01 23:11:00,<Stop R215428 (1p): DROPOFF> -> <Stop R215435 (1p): PICKUP> -> <Stop R215435 (1p): DROPOFF>,4
D15,NEW_ROUTE,2025-10-01 23:12:00,<Stop R215436 (2p): PICKUP> -> <Stop R215436 (2p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 23:13:00,<Stop R215437 (1p): PICKUP> -> <Stop R215429 (1p): DROPOFF> -> <Stop R215437 (1p): DROPOFF> -> <Stop R215430 (1p): DROPOFF>,4
D24,UPDATE_ROUTE,2025-10-01 23:13:00,<Stop R215433 (1p): DROPOFF> -> <Stop R215438 (1p): PICKUP> -> <Stop R215438 (1p): DROPOFF>,4
D12,FINISH,2025-10-01 23:14:00,<Stop R215434 (3p): PICKUP> -> <Stop R215434 (3p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 23:14:00,<Stop R215439 (1p): PICKUP> -> <Stop R215436 (2p): PICKUP> -> <Stop R215436 (2p): DROPOFF> -> <Stop R215439 (1p): DROPOFF>,4
D11,FINISH,2025-10-01 23:15:00,<Stop R215432 (1p): PICKUP> -> <Stop R215432 (1p): DROPOFF>,4
D18,FINISH,2025-10-01 23:15:00,<Stop R215428 (1p): DROPOFF> -> <Stop R215435 (1p): PICKUP> -> <Stop R215435 (1p): DROPOFF>,4
D19,FINISH,2025-10-01 23:15:00,<Stop R215431 (1p): PICKUP> -> <Stop R215431 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 23:15:00,<Stop R215440 (1p): PICKUP> -> <Stop R215436 (2p): DROPOFF> -> <Stop R215439 (1p): DROPOFF> -> <Stop R215440 (1p): DROPOFF>,4
D24,FINISH,2025-10-01 23:17:00,<Stop R215433 (1p): DROPOFF> -> <Stop R215438 (1p): PICKUP> -> <Stop R215438 (1p): DROPOFF>,4
D19,NEW_ROUTE,2025-10-01 23:17:00,<Stop R215441 (2p): PICKUP> -> <Stop R215441 (2p): DROPOFF>,4
D19,UPDATE_ROUTE,2025-10-01 23:17:00,<Stop R215442 (1p): PICKUP> -> <Stop R215441 (2p): PICKUP> -> <Stop R215441 (2p): DROPOFF> -> <Stop R215442 (1p): DROPOFF>,4
D14,UPDATE_ROUTE,2025-10-01 23:17:00,<Stop R215443 (1p): PICKUP> -> <Stop R215437 (1p): DROPOFF> -> <Stop R215430 (1p): DROPOFF> -> <Stop R215443 (1p): DROPOFF>,4
D12,NEW_ROUTE,2025-10-01 23:18:00,<Stop R215444 (1p): PICKUP> -> <Stop R215444 (1p): DROPOFF>,4
D15,FINISH,2025-10-01 23:19:00,<Stop R215440 (1p): PICKUP> -> <Stop R215436 (2p): DROPOFF> -> <Stop R215439 (1p): DROPOFF> -> <Stop R215440 (1p): DROPOFF>,4
D24,NEW_ROUTE,2025-10-01 23:19:00,<Stop R215446 (1p): PICKUP> -> <Stop R215446 (1p): DROPOFF>,4
D24,UPDATE_ROUTE,2025-10-01 23:19:00,<Stop R215447 (1p): PICKUP> -> <Stop R215446 (1p): PICKUP> -> <Stop R215447 (1p): DROPOFF> -> <Stop R215446 (1p): DROPOFF>,4
D11,NEW_ROUTE,2025-10-01 23:19:00,<Stop R215445 (1p): PICKUP> -> <Stop R215445 (1p): DROPOFF>,4
D23,NEW_ROUTE,2025-10-01 23:20:00,<Stop R215448 (1p): PICKUP> -> <Stop R215448 (1p): DROPOFF>,4
D11,UPDATE_ROUTE,2025-10-01 23:20:00,<Stop R215445 (1p): PICKUP> -> <Stop R215449 (1p): PICKUP> -> <Stop R215445 (1p): DROPOFF> -> <Stop R215449 (1p): DROPOFF>,4
D15,NEW_ROUTE,2025-10-01 23:20:00,<Stop R215450 (1p): PICKUP> -> <Stop R215450 (1p): DROPOFF>,4
D12,FINISH,2025-10-01 23:22:00,<Stop R215444 (1p): PICKUP> -> <Stop R215444 (1p): DROPOFF>,4
D14,FINISH,2025-10-01 23:22:00,<Stop R215443 (1p): PICKUP> -> <Stop R215437 (1p): DROPOFF> -> <Stop R215430 (1p): DROPOFF> -> <Stop R215443 (1p): DROPOFF>,4
D23,FINISH,2025-10-01 23:22:00,<Stop R215448 (1p): PICKUP> -> <Stop R215448 (1p): DROPOFF>,4
D24,FINISH,2025-10-01 23:22:00,<Stop R215447 (1p): PICKUP> -> <Stop R215446 (1p): PICKUP> -> <Stop R215447 (1p): DROPOFF> -> <Stop R215446 (1p): DROPOFF>,4
D18,NEW_ROUTE,2025-10-01 23:23:00,<Stop R215451 (1p): PICKUP> -> <Stop R215451 (1p): DROPOFF>,4
D19,FINISH,2025-10-01 23:24:00,<Stop R215442 (1p): PICKUP> -> <Stop R215441 (2p): PICKUP> -> <Stop R215441 (2p): DROPOFF> -> <Stop R215442 (1p): DROPOFF>,4
D24,NEW_ROUTE,2025-10-01 23:24:00,<Stop R215452 (1p): PICKUP> -> <Stop R215452 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 23:24:00,<Stop R215453 (1p): PICKUP> -> <Stop R215453 (1p): DROPOFF> -> <Stop R215450 (1p): DROPOFF>,4
D24,UPDATE_ROUTE,2025-10-01 23:24:00,<Stop R215452 (1p): PICKUP> -> <Stop R215452 (1p): DROPOFF> -> <Stop R215454 (1p): PICKUP> -> <Stop R215454 (1p): DROPOFF>,4
D18,UPDATE_ROUTE,2025-10-01 23:25:00,<Stop R215451 (1p): DROPOFF> -> <Stop R215455 (1p): PICKUP> -> <Stop R215455 (1p): DROPOFF>,4
D11,UPDATE_ROUTE,2025-10-01 23:26:00,<Stop R215449 (1p): DROPOFF> -> <Stop R215456 (1p): PICKUP> -> <Stop R215456 (1p): DROPOFF>,4
D15,FINISH,2025-10-01 23:27:00,<Stop R215453 (1p): PICKUP> -> <Stop R215453 (1p): DROPOFF> -> <Stop R215450 (1p): DROPOFF>,4
D11,UPDATE_ROUTE,2025-10-01 23:27:00,<Stop R215456 (1p): PICKUP> -> <Stop R215457 (1p): PICKUP> -> <Stop R215456 (1p): DROPOFF> -> <Stop R215457 (1p): DROPOFF>,4
D27,NEW_ROUTE,2025-10-01 23:27:00,<Stop R215458 (1p): PICKUP> -> <Stop R215458 (1p): DROPOFF>,4
D24,UPDATE_ROUTE,2025-10-01 23:27:00,<Stop R215454 (1p): DROPOFF> -> <Stop R215459 (1p): PICKUP> -> <Stop R215459 (1p): DROPOFF>,4
D25,NEW_ROUTE,2025-10-01 23:27:00,<Stop R215460 (3p): PICKUP> -> <Stop R215460 (3p): DROPOFF>,4
D11,UPDATE_ROUTE,2025-10-01 23:27:00,<Stop R215456 (1p): PICKUP> -> <Stop R215461 (1p): PICKUP> -> <Stop R215457 (1p): PICKUP> -> <Stop R215456 (1p): DROPOFF> -> <Stop R215461 (1p): DROPOFF> -> <Stop R215457 (1p): DROPOFF>,4
D24,UPDATE_ROUTE,2025-10-01 23:28:00,<Stop R215459 (1p): PICKUP> -> <Stop R215464 (2p): PICKUP> -> <Stop R215459 (1p): DROPOFF> -> <Stop R215464 (2p): DROPOFF>,4
D27,UPDATE_ROUTE,2025-10-01 23:28:00,<Stop R215458 (1p): PICKUP> -> <Stop R215462 (1p): PICKUP> -> <Stop R215458 (1p): DROPOFF> -> <Stop R215462 (1p): DROPOFF>,4
D13,NEW_ROUTE,2025-10-01 23:28:00,<Stop R215463 (3p): PICKUP> -> <Stop R215463 (3p): DROPOFF>,4
D24,UPDATE_ROUTE,2025-10-01 23:29:00,<Stop R215459 (1p): PICKUP> -> <Stop R215465 (1p): PICKUP> -> <Stop R215464 (2p): PICKUP> -> <Stop R215459 (1p): DROPOFF> -> <Stop R215465 (1p): DROPOFF> -> <Stop R215464 (2p): DROPOFF>,4
D25,UPDATE_ROUTE,2025-10-01 23:29:00,<Stop R215466 (1p): PICKUP> -> <Stop R215460 (3p): DROPOFF> -> <Stop R215466 (1p): DROPOFF>,4
D11,UPDATE_ROUTE,2025-10-01 23:29:00,<Stop R215456 (1p): DROPOFF> -> <Stop R215461 (1p): DROPOFF> -> <Stop R215467 (1p): PICKUP> -> <Stop R215457 (1p): DROPOFF> -> <Stop R215467 (1p): DROPOFF>,4
D15,NEW_ROUTE,2025-10-01 23:29:00,<Stop R215468 (1p): PICKUP> -> <Stop R215468 (1p): DROPOFF>,4
D18,FINISH,2025-10-01 23:30:00,<Stop R215451 (1p): DROPOFF> -> <Stop R215455 (1p): PICKUP> -> <Stop R215455 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 23:30:00,<Stop R215469 (1p): PICKUP> -> <Stop R215469 (1p): DROPOFF> -> <Stop R215468 (1p): PICKUP> -> <Stop R215468 (1p): DROPOFF>,4
D15,UPDATE_ROUTE,2025-10-01 23:30:00,<Stop R215469 (1p): PICKUP> -> <Stop R215469 (1p): DROPOFF> -> <Stop R215468 (1p): PICKUP> -> <Stop R215470 (2p): PICKUP> -> <Stop R215468 (1p): DROPOFF> -> <Stop R215470 (2p): DROPOFF>,4
D18,NEW_ROUTE,2025-10-01 23:31:00,<Stop R215471 (2p): PICKUP> -> <Stop R215471 (2p): DROPOFF>,4
